Order_Line;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Product_ID;Sales;Quantity;Discount;Profit;s_prod_id;s_cust_id
1 346,00;CA-2014-169684;07/04/2017 00:00;10/04/2017 00:00;First Class;FH-14365;OFF-ST-10000934;98,35;3,00;20,00;-24,59;1 324,00;286,00
1 348,00;CA-2014-137092;07/04/2017 00:00;09/04/2017 00:00;Second Class;LS-16975;OFF-ST-10003805;505,32;3,00;20,00;31,58;1 403,00;473,00
1 350,00;CA-2014-137092;07/04/2017 00:00;09/04/2017 00:00;Second Class;LS-16975;OFF-BI-10000632;8,68;1,00;80,00;-14,76;662,00;473,00
1 352,00;CA-2014-142587;08/04/2017 00:00;09/04/2017 00:00;First Class;TB-21520;OFF-AP-10004708;121,79;4,00;20,00;13,70;469,00;739,00
1 354,00;CA-2014-169852;08/04/2017 00:00;13/04/2017 00:00;Standard Class;SF-20965;OFF-BI-10001460;36,36;3,00;20,00;12,27;693,00;687,00
1 356,00;CA-2014-100916;08/04/2017 00:00;13/04/2017 00:00;Standard Class;FH-14275;FUR-TA-10004607;591,32;4,00;,00;112,35;372,00;284,00
1 358,00;CA-2014-110072;09/04/2017 00:00;15/04/2017 00:00;Standard Class;MG-17680;FUR-FU-10000521;93,89;4,00;20,00;12,91;157,00;504,00
1 360,00;CA-2014-108707;11/04/2017 00:00;16/04/2017 00:00;Standard Class;DB-12910;OFF-PA-10000788;10,37;2,00;20,00;3,63;1 073,00;189,00
1 362,00;CA-2014-113047;11/04/2017 00:00;11/04/2017 00:00;Same Day;AP-10915;OFF-FA-10002763;11,85;3,00;,00;3,79;925,00;45,00
1 364,00;CA-2014-139542;12/04/2017 00:00;16/04/2017 00:00;Standard Class;EH-14185;TEC-AC-10001553;40,78;3,00;20,00;,51;1 502,00;263,00
1 366,00;CA-2014-162278;13/04/2017 00:00;17/04/2017 00:00;Second Class;AH-10585;FUR-FU-10000448;63,92;4,00;,00;3,20;156,00;34,00
1 368,00;CA-2014-148285;14/04/2017 00:00;19/04/2017 00:00;Standard Class;RD-19810;OFF-PA-10001166;10,37;2,00;20,00;3,63;1 087,00;635,00
1 370,00;CA-2014-101931;15/04/2017 00:00;18/04/2017 00:00;First Class;TS-21370;OFF-BI-10004140;7,18;2,00;20,00;2,25;808,00;765,00
1 372,00;CA-2014-101931;15/04/2017 00:00;18/04/2017 00:00;First Class;TS-21370;OFF-SU-10000646;480,74;2,00;,00;14,42;1 425,00;765,00
1 374,00;CA-2014-101931;15/04/2017 00:00;18/04/2017 00:00;First Class;TS-21370;OFF-ST-10003442;141,40;5,00;,00;38,18;1 392,00;765,00
1 376,00;CA-2014-154627;16/04/2017 00:00;18/04/2017 00:00;First Class;SA-20830;TEC-PH-10001363;2 735,95;6,00;20,00;341,99;1 721,00;664,00
1 378,00;CA-2014-166590;16/04/2017 00:00;20/04/2017 00:00;Standard Class;NC-18625;OFF-PA-10000482;75,88;2,00;,00;35,66;1 051,00;558,00
1 380,00;CA-2014-106439;18/04/2017 00:00;22/04/2017 00:00;Standard Class;GG-14650;OFF-ST-10003996;80,30;5,00;,00;20,88;1 406,00;298,00
1 382,00;CA-2014-106439;18/04/2017 00:00;22/04/2017 00:00;Standard Class;GG-14650;OFF-PA-10000477;64,74;13,00;,00;30,43;1 050,00;298,00
1 384,00;CA-2014-106439;18/04/2017 00:00;22/04/2017 00:00;Standard Class;GG-14650;OFF-ST-10001963;405,64;4,00;,00;12,17;1 358,00;298,00
1 386,00;CA-2014-106439;18/04/2017 00:00;22/04/2017 00:00;Standard Class;GG-14650;TEC-AC-10004568;251,91;9,00;,00;47,86;1 586,00;298,00
1 388,00;CA-2014-145387;18/04/2017 00:00;20/04/2017 00:00;Second Class;AM-10705;OFF-AR-10001683;49,25;5,00;,00;18,72;527,00;42,00
1 390,00;CA-2014-145387;18/04/2017 00:00;20/04/2017 00:00;Second Class;AM-10705;FUR-FU-10002364;14,76;2,00;,00;4,28;221,00;42,00
1 392,00;CA-2014-145387;18/04/2017 00:00;20/04/2017 00:00;Second Class;AM-10705;FUR-FU-10000023;17,67;3,00;,00;7,77;138,00;42,00
1 394,00;CA-2014-145387;18/04/2017 00:00;20/04/2017 00:00;Second Class;AM-10705;FUR-TA-10003238;385,69;1,00;30,00;-60,61;353,00;42,00
1 396,00;CA-2014-108609;18/04/2017 00:00;20/04/2017 00:00;Second Class;AJ-10780;FUR-TA-10003954;1 421,66;8,00;40,00;-734,53;361,00;37,00
1 398,00;CA-2014-134313;19/04/2017 00:00;25/04/2017 00:00;Standard Class;RA-19915;OFF-AR-10001897;43,18;3,00;20,00;4,32;533,00;619,00
1 400,00;CA-2014-148915;19/04/2017 00:00;23/04/2017 00:00;Standard Class;ND-18370;OFF-ST-10001128;443,92;5,00;20,00;-94,33;1 330,00;559,00
1 402,00;CA-2014-102673;19/04/2017 00:00;23/04/2017 00:00;Standard Class;KH-16630;OFF-FA-10003021;7,52;5,00;20,00;1,41;931,00;432,00
1 404,00;CA-2014-102673;19/04/2017 00:00;23/04/2017 00:00;Standard Class;KH-16630;OFF-LA-10001771;47,81;12,00;20,00;15,54;969,00;432,00
1 406,00;CA-2014-126907;19/04/2017 00:00;26/04/2017 00:00;Standard Class;SM-20950;OFF-PA-10000533;15,70;3,00;20,00;5,10;1 056,00;703,00
1 408,00;CA-2014-152562;19/04/2017 00:00;26/04/2017 00:00;Standard Class;JO-15145;OFF-AR-10001919;5,64;3,00;,00;1,64;535,00;397,00
1 410,00;CA-2014-168305;19/04/2017 00:00;26/04/2017 00:00;Standard Class;PL-18925;OFF-PA-10004947;21,40;5,00;,00;9,63;1 284,00;599,00
1 412,00;US-2014-137155;19/04/2017 00:00;23/04/2017 00:00;Standard Class;DL-12925;OFF-PA-10000806;167,94;3,00;,00;82,29;1 075,00;219,00
1 414,00;CA-2014-139423;19/04/2017 00:00;23/04/2017 00:00;Standard Class;DG-13300;OFF-AP-10004708;76,12;2,00;,00;22,07;469,00;205,00
1 416,00;CA-2014-114195;19/04/2017 00:00;21/04/2017 00:00;First Class;EA-14035;OFF-BI-10000494;3,13;2,00;70,00;-2,61;657,00;246,00
1 418,00;CA-2014-107454;20/04/2017 00:00;24/04/2017 00:00;Standard Class;RD-19720;OFF-LA-10001569;34,86;7,00;,00;16,04;966,00;634,00
1 420,00;CA-2014-148782;20/04/2017 00:00;25/04/2017 00:00;Standard Class;PO-18850;TEC-PH-10002923;88,78;3,00;20,00;7,77;1 796,00;603,00
1 422,00;CA-2014-129147;20/04/2017 00:00;24/04/2017 00:00;Standard Class;LC-17050;TEC-PH-10001552;50,23;7,00;40,00;-10,05;1 731,00;455,00
1 424,00;CA-2014-120670;20/04/2017 00:00;24/04/2017 00:00;Standard Class;JK-16120;TEC-AC-10004171;799,92;10,00;20,00;239,98;1 577,00;383,00
1 426,00;CA-2014-115889;20/04/2017 00:00;24/04/2017 00:00;Standard Class;SH-20395;OFF-ST-10003208;362,92;2,00;,00;105,25;1 386,00;693,00
1 428,00;CA-2014-134726;20/04/2017 00:00;25/04/2017 00:00;Second Class;SW-20755;TEC-PH-10001750;52,79;1,00;20,00;4,62;1 739,00;729,00
1 430,00;CA-2014-121573;21/04/2017 00:00;25/04/2017 00:00;Standard Class;SG-20605;TEC-PH-10000984;783,96;4,00;,00;219,51;1 710,00;690,00
1 432,00;CA-2014-121573;21/04/2017 00:00;25/04/2017 00:00;Standard Class;SG-20605;OFF-BI-10003712;7,86;2,00;20,00;2,85;789,00;690,00
1 434,00;CA-2014-146731;21/04/2017 00:00;26/04/2017 00:00;Standard Class;AT-10735;OFF-PA-10000141;3,49;2,00;20,00;1,18;1 023,00;60,00
1 436,00;CA-2014-165764;21/04/2017 00:00;25/04/2017 00:00;Standard Class;SH-20395;OFF-ST-10001558;25,98;2,00;20,00;-1,62;1 349,00;693,00
1 438,00;CA-2014-165764;21/04/2017 00:00;25/04/2017 00:00;Standard Class;SH-20395;OFF-BI-10002982;14,30;7,00;70,00;-10,49;761,00;693,00
1 440,00;CA-2014-119529;21/04/2017 00:00;23/04/2017 00:00;Second Class;DM-13345;OFF-BI-10000546;5,76;2,00;,00;2,82;659,00;226,00
1 442,00;CA-2014-153619;21/04/2017 00:00;21/04/2017 00:00;Same Day;TC-21535;OFF-AR-10001868;6,72;4,00;,00;3,36;532,00;746,00
1 444,00;CA-2014-164973;22/04/2017 00:00;27/04/2017 00:00;Standard Class;NM-18445;TEC-MA-10002927;3 991,98;2,00;,00;1 995,99;1 648,00;569,00
1 446,00;CA-2014-164973;22/04/2017 00:00;27/04/2017 00:00;Standard Class;NM-18445;TEC-AC-10000892;360,00;4,00;,00;129,60;1 480,00;569,00
1 448,00;CA-2014-121286;22/04/2017 00:00;26/04/2017 00:00;Second Class;ON-18715;OFF-FA-10000585;8,38;3,00;20,00;2,72;907,00;580,00
1 450,00;CA-2014-149244;22/04/2017 00:00;26/04/2017 00:00;Standard Class;MS-17530;FUR-FU-10004671;35,34;2,00;,00;13,43;307,00;538,00
1 452,00;CA-2014-125829;22/04/2017 00:00;29/04/2017 00:00;Standard Class;WB-21850;FUR-TA-10002041;573,73;4,00;20,00;-64,54;340,00;788,00
1 454,00;CA-2014-125829;22/04/2017 00:00;29/04/2017 00:00;Standard Class;WB-21850;OFF-PA-10000223;19,44;3,00;,00;9,33;1 031,00;788,00
1 456,00;CA-2014-132227;22/04/2017 00:00;28/04/2017 00:00;Standard Class;SZ-20035;OFF-BI-10000962;52,06;4,00;20,00;18,87;672,00;730,00
1 458,00;CA-2014-109134;23/04/2017 00:00;28/04/2017 00:00;Standard Class;DE-13255;FUR-FU-10000320;20,04;6,00;,00;8,82;153,00;203,00
1 460,00;CA-2014-114251;23/04/2017 00:00;28/04/2017 00:00;Standard Class;MD-17350;FUR-FU-10001468;273,57;2,00;20,00;-34,20;183,00;496,00
1 462,00;CA-2014-114251;23/04/2017 00:00;28/04/2017 00:00;Standard Class;MD-17350;OFF-ST-10003716;1 080,10;6,00;20,00;-94,51;1 401,00;496,00
1 464,00;CA-2014-114251;23/04/2017 00:00;28/04/2017 00:00;Standard Class;MD-17350;TEC-AC-10004864;58,42;2,00;20,00;16,79;1 598,00;496,00
1 466,00;CA-2014-120950;24/04/2017 00:00;29/04/2017 00:00;Standard Class;GA-14515;OFF-PA-10000587;43,68;6,00;,00;20,97;1 062,00;293,00
1 468,00;CA-2014-123498;25/04/2017 00:00;27/04/2017 00:00;First Class;TC-20980;OFF-EN-10004773;74,35;3,00;20,00;26,95;898,00;742,00
1 470,00;CA-2014-159310;25/04/2017 00:00;30/04/2017 00:00;Standard Class;SC-20725;FUR-CH-10002758;683,14;4,00;30,00;,00;95,00;679,00
1 472,00;CA-2014-159310;25/04/2017 00:00;30/04/2017 00:00;Standard Class;SC-20725;OFF-SU-10004115;40,71;7,00;20,00;3,56;1 448,00;679,00
1 474,00;CA-2014-120278;25/04/2017 00:00;30/04/2017 00:00;Standard Class;MS-17365;OFF-ST-10004258;36,63;3,00;,00;9,89;1 410,00;537,00
1 476,00;CA-2014-120278;25/04/2017 00:00;30/04/2017 00:00;Standard Class;MS-17365;OFF-BI-10004970;12,39;3,00;,00;5,82;845,00;537,00
1 478,00;CA-2014-146990;25/04/2017 00:00;26/04/2017 00:00;First Class;BP-11095;OFF-PA-10000246;30,18;3,00;,00;13,88;1 034,00;100,00
1 480,00;US-2014-139640;25/04/2017 00:00;29/04/2017 00:00;Second Class;TB-21595;OFF-AR-10002240;120,77;4,00;20,00;9,06;547,00;740,00
1 482,00;CA-2014-144666;27/04/2017 00:00;29/04/2017 00:00;Second Class;JP-15520;OFF-ST-10002743;340,92;3,00;,00;3,41;1 379,00;401,00
1 484,00;CA-2014-144666;27/04/2017 00:00;29/04/2017 00:00;Second Class;JP-15520;TEC-PH-10002680;703,97;4,00;20,00;88,00;1 785,00;401,00
1 486,00;CA-2014-144666;27/04/2017 00:00;29/04/2017 00:00;Second Class;JP-15520;OFF-PA-10001509;62,65;7,00;,00;28,82;1 107,00;401,00
1 488,00;CA-2014-103219;27/04/2017 00:00;01/05/2017 00:00;Standard Class;BF-11215;FUR-FU-10004091;56,52;9,00;,00;21,48;291,00;84,00
1 490,00;CA-2014-158372;28/04/2017 00:00;04/05/2017 00:00;Standard Class;RD-19900;TEC-AC-10004209;10,99;1,00;,00;4,29;1 578,00;636,00
1 492,00;CA-2014-158372;28/04/2017 00:00;04/05/2017 00:00;Standard Class;RD-19900;OFF-PA-10002137;62,24;8,00;,00;28,01;1 155,00;636,00
1 494,00;CA-2014-158372;28/04/2017 00:00;04/05/2017 00:00;Standard Class;RD-19900;OFF-LA-10000407;39,84;8,00;,00;18,33;951,00;636,00
1 496,00;CA-2014-121006;28/04/2017 00:00;04/05/2017 00:00;Standard Class;SC-20020;OFF-PA-10000130;12,84;3,00;,00;5,78;1 022,00;668,00
1 498,00;CA-2014-121006;28/04/2017 00:00;04/05/2017 00:00;Standard Class;SC-20020;FUR-CH-10004997;563,94;3,00;,00;112,79;136,00;668,00
1 500,00;CA-2014-121006;28/04/2017 00:00;04/05/2017 00:00;Standard Class;SC-20020;OFF-ST-10001490;535,41;3,00;,00;160,62;1 343,00;668,00
1 502,00;CA-2014-163419;29/04/2017 00:00;02/05/2017 00:00;Second Class;TZ-21580;OFF-AR-10000034;3,39;1,00;20,00;,81;474,00;775,00
1 504,00;CA-2014-163419;29/04/2017 00:00;02/05/2017 00:00;Second Class;TZ-21580;FUR-CH-10000665;603,92;5,00;20,00;75,49;60,00;775,00
1 506,00;CA-2014-165309;29/04/2017 00:00;03/05/2017 00:00;Standard Class;KD-16270;OFF-BI-10001267;1,23;1,00;80,00;-1,97;689,00;423,00
1 508,00;CA-2014-165309;29/04/2017 00:00;03/05/2017 00:00;Standard Class;KD-16270;OFF-PA-10003724;21,72;5,00;20,00;7,87;1 229,00;423,00
1 510,00;CA-2014-165309;29/04/2017 00:00;03/05/2017 00:00;Standard Class;KD-16270;TEC-PH-10003505;148,48;2,00;20,00;16,70;1 811,00;423,00
1 512,00;CA-2014-105270;29/04/2017 00:00;06/05/2017 00:00;Standard Class;AP-10915;OFF-AR-10003156;30,48;3,00;,00;7,92;570,00;45,00
1 514,00;CA-2014-155796;29/04/2017 00:00;03/05/2017 00:00;Second Class;TS-21430;FUR-FU-10000409;23,97;2,00;20,00;7,79;155,00;766,00
1 516,00;CA-2014-140732;29/04/2017 00:00;01/05/2017 00:00;Second Class;MA-17560;TEC-PH-10001425;575,93;9,00;20,00;57,59;1 722,00;483,00
1 518,00;CA-2014-140732;29/04/2017 00:00;01/05/2017 00:00;Second Class;MA-17560;OFF-PA-10003625;123,92;4,00;,00;55,76;1 223,00;483,00
1 520,00;CA-2014-128524;29/04/2017 00:00;01/05/2017 00:00;First Class;MZ-17515;TEC-AC-10002718;102,13;7,00;,00;15,32;1 540,00;552,00
1 522,00;US-2014-140914;29/04/2017 00:00;03/05/2017 00:00;Standard Class;BH-11710;FUR-FU-10000175;10,98;2,00;60,00;-7,96;142,00;89,00
1 524,00;US-2014-143287;29/04/2017 00:00;05/05/2017 00:00;Standard Class;KN-16705;OFF-PA-10001776;46,35;5,00;,00;21,78;1 126,00;442,00
1 526,00;US-2014-143287;29/04/2017 00:00;05/05/2017 00:00;Standard Class;KN-16705;OFF-SU-10001574;7,30;2,00;,00;2,19;1 433,00;442,00
1 528,00;CA-2014-151295;30/04/2017 00:00;04/05/2017 00:00;Standard Class;JA-15970;OFF-PA-10001947;11,96;2,00;,00;5,86;1 141,00;340,00
1 530,00;CA-2014-164910;30/04/2017 00:00;05/05/2017 00:00;Second Class;DM-13345;OFF-AR-10003651;7,87;3,00;20,00;,89;591,00;226,00
1 532,00;US-2014-159618;30/04/2017 00:00;04/05/2017 00:00;Standard Class;DB-12970;OFF-SU-10000432;16,66;6,00;20,00;-3,12;1 424,00;190,00
1 534,00;US-2014-159618;30/04/2017 00:00;04/05/2017 00:00;Standard Class;DB-12970;OFF-PA-10004100;36,29;7,00;20,00;12,70;1 252,00;190,00
1 536,00;CA-2014-122609;30/04/2017 00:00;06/05/2017 00:00;Standard Class;DP-13000;FUR-FU-10004587;25,13;3,00;60,00;-6,91;302,00;231,00
1 538,00;CA-2014-125556;02/05/2017 00:00;04/05/2017 00:00;Second Class;ML-17410;TEC-PH-10001079;832,93;7,00;,00;233,22;1 713,00;521,00
1 540,00;CA-2014-162362;02/05/2017 00:00;06/05/2017 00:00;Standard Class;JL-15505;OFF-BI-10000756;12,72;3,00;,00;6,36;664,00;387,00
1 542,00;CA-2014-151554;02/05/2017 00:00;03/05/2017 00:00;First Class;CM-11815;OFF-PA-10004609;20,74;4,00;20,00;7,26;1 273,00;155,00
1 544,00;CA-2014-166989;02/05/2017 00:00;06/05/2017 00:00;Standard Class;RM-19675;FUR-CH-10001797;69,26;2,00;10,00;14,62;75,00;650,00
1 546,00;CA-2014-116407;03/05/2017 00:00;09/05/2017 00:00;Standard Class;JF-15190;OFF-AR-10001315;4,22;3,00;20,00;,48;515,00;359,00
1 548,00;CA-2014-116407;03/05/2017 00:00;09/05/2017 00:00;Standard Class;JF-15190;OFF-PA-10002137;24,90;4,00;20,00;7,78;1 155,00;359,00
1 550,00;CA-2014-127558;03/05/2017 00:00;06/05/2017 00:00;First Class;SS-20410;FUR-FU-10002505;10,11;3,00;,00;3,24;227,00;715,00
1 552,00;CA-2014-127558;03/05/2017 00:00;06/05/2017 00:00;First Class;SS-20410;OFF-SU-10002537;20,46;2,00;,00;5,32;1 440,00;715,00
1 554,00;CA-2014-149643;04/05/2017 00:00;08/05/2017 00:00;Standard Class;RH-19510;TEC-PH-10000038;273,96;2,00;,00;10,96;1 681,00;644,00
1 556,00;US-2014-147704;04/05/2017 00:00;09/05/2017 00:00;Standard Class;SR-20740;OFF-PA-10003270;31,68;6,00;,00;14,26;1 212,00;713,00
1 558,00;US-2014-147704;04/05/2017 00:00;09/05/2017 00:00;Standard Class;SR-20740;OFF-ST-10000675;169,45;5,00;,00;42,36;1 313,00;713,00
1 560,00;US-2014-139500;04/05/2017 00:00;08/05/2017 00:00;Standard Class;AB-10165;FUR-CH-10002017;37,30;2,00;30,00;-1,07;80,00;9,00
1 562,00;CA-2014-119144;04/05/2017 00:00;06/05/2017 00:00;First Class;JD-16150;FUR-BO-10004015;305,97;3,00;15,00;25,20;40,00;353,00
1 564,00;CA-2014-145926;05/05/2017 00:00;09/05/2017 00:00;Standard Class;MP-17470;FUR-CH-10004289;479,90;5,00;,00;81,58;123,00;533,00
1 566,00;CA-2014-119375;05/05/2017 00:00;10/05/2017 00:00;Standard Class;YC-21895;FUR-FU-10002379;124,41;3,00;,00;14,93;222,00;790,00
1 568,00;CA-2014-140662;05/05/2017 00:00;07/05/2017 00:00;First Class;TS-21205;TEC-AC-10001314;99,98;2,00;,00;8,00;1 494,00;763,00
1 570,00;CA-2014-140662;05/05/2017 00:00;07/05/2017 00:00;First Class;TS-21205;OFF-AP-10001242;241,44;3,00;,00;72,43;401,00;763,00
1 572,00;CA-2014-159835;05/05/2017 00:00;12/05/2017 00:00;Standard Class;RB-19330;FUR-CH-10004997;657,93;5,00;30,00;-93,99;136,00;621,00
1 574,00;CA-2014-128209;05/05/2017 00:00;10/05/2017 00:00;Standard Class;GT-14710;OFF-BI-10001359;2 152,78;3,00;20,00;726,56;692,00;312,00
1 576,00;CA-2014-101833;05/05/2017 00:00;10/05/2017 00:00;Second Class;FG-14260;OFF-PA-10003591;34,44;3,00;,00;17,22;1 222,00;283,00
1 578,00;CA-2014-164210;06/05/2017 00:00;08/05/2017 00:00;Second Class;PW-19240;OFF-PA-10002259;35,81;4,00;20,00;12,53;1 164,00;615,00
1 580,00;US-2014-159926;06/05/2017 00:00;10/05/2017 00:00;Standard Class;CS-11950;OFF-ST-10003656;76,79;1,00;20,00;-16,32;1 399,00;174,00
1 582,00;US-2014-159926;06/05/2017 00:00;10/05/2017 00:00;Standard Class;CS-11950;FUR-FU-10001473;60,31;3,00;20,00;5,28;184,00;174,00
1 584,00;CA-2014-115336;06/05/2017 00:00;13/05/2017 00:00;Standard Class;AB-10600;OFF-BI-10001107;14,48;5,00;80,00;-23,89;681,00;11,00
1 586,00;CA-2014-133809;06/05/2017 00:00;11/05/2017 00:00;Second Class;MS-17530;TEC-PH-10004875;9,59;2,00;40,00;-2,08;1 854,00;538,00
1 588,00;CA-2014-163468;06/05/2017 00:00;09/05/2017 00:00;First Class;JK-15730;FUR-TA-10002533;292,10;4,00;50,00;-175,26;344,00;381,00
1 590,00;CA-2014-163468;06/05/2017 00:00;09/05/2017 00:00;First Class;JK-15730;FUR-BO-10003546;424,12;6,00;30,00;-30,29;34,00;381,00
1 592,00;CA-2014-163468;06/05/2017 00:00;09/05/2017 00:00;First Class;JK-15730;OFF-ST-10000025;381,72;5,00;20,00;-66,80;1 290,00;381,00
1 594,00;CA-2014-161032;06/05/2017 00:00;11/05/2017 00:00;Standard Class;MK-17905;FUR-CH-10001482;392,94;3,00;,00;43,22;71,00;518,00
1 596,00;CA-2014-124702;06/05/2017 00:00;13/05/2017 00:00;Standard Class;MH-17785;FUR-TA-10003008;730,20;4,00;,00;94,93;352,00;514,00
1 598,00;CA-2014-158274;07/05/2017 00:00;12/05/2017 00:00;Second Class;RM-19675;TEC-PH-10004896;149,95;5,00;,00;41,99;1 855,00;650,00
1 600,00;CA-2014-144624;07/05/2017 00:00;11/05/2017 00:00;Standard Class;JM-15865;TEC-PH-10002885;4 548,81;7,00;,00;1 228,18;1 793,00;395,00
1 602,00;US-2014-123183;07/05/2017 00:00;13/05/2017 00:00;Standard Class;GR-14560;OFF-LA-10001569;9,96;2,00;,00;4,58;966,00;310,00
1 604,00;US-2014-123183;07/05/2017 00:00;13/05/2017 00:00;Standard Class;GR-14560;FUR-BO-10000362;1 025,88;6,00;,00;235,95;3,00;310,00
1 606,00;US-2014-149034;07/05/2017 00:00;09/05/2017 00:00;First Class;RD-19900;TEC-AC-10003023;47,50;1,00;20,00;-1,19;1 546,00;636,00
1 608,00;CA-2014-150518;07/05/2017 00:00;12/05/2017 00:00;Standard Class;MW-18220;TEC-PH-10002103;281,97;3,00;,00;78,95;1 755,00;547,00
1 610,00;CA-2014-140396;08/05/2017 00:00;13/05/2017 00:00;Standard Class;KH-16330;OFF-EN-10002592;34,74;3,00;,00;17,37;871,00;429,00
1 612,00;CA-2014-140396;08/05/2017 00:00;13/05/2017 00:00;Standard Class;KH-16330;OFF-BI-10003669;12,96;3,00;20,00;4,54;783,00;429,00
1 614,00;CA-2014-102274;09/05/2017 00:00;14/05/2017 00:00;Standard Class;DH-13075;TEC-PH-10002923;36,99;1,00;,00;9,99;1 796,00;206,00
1 616,00;CA-2014-102274;09/05/2017 00:00;14/05/2017 00:00;Standard Class;DH-13075;OFF-ST-10001511;193,95;3,00;,00;9,70;1 346,00;206,00
1 618,00;CA-2014-103401;09/05/2017 00:00;14/05/2017 00:00;Standard Class;GR-14560;OFF-PA-10003309;12,96;2,00;,00;6,22;1 214,00;310,00
1 620,00;US-2014-168501;09/05/2017 00:00;15/05/2017 00:00;Standard Class;JK-15325;TEC-PH-10004922;267,96;5,00;20,00;16,75;1 859,00;377,00
1 622,00;CA-2014-154781;09/05/2017 00:00;14/05/2017 00:00;Standard Class;SC-20680;TEC-AC-10000474;94,99;1,00;,00;28,50;1 471,00;677,00
1 624,00;CA-2014-129091;10/05/2017 00:00;15/05/2017 00:00;Standard Class;RA-19885;OFF-BI-10001071;319,90;5,00;,00;156,75;676,00;618,00
1 626,00;CA-2014-129091;10/05/2017 00:00;15/05/2017 00:00;Standard Class;RA-19885;OFF-AP-10002734;675,12;3,00;,00;290,30;435,00;618,00
1 628,00;US-2014-112200;10/05/2017 00:00;16/05/2017 00:00;Standard Class;TC-21475;OFF-BI-10002571;9,98;5,00;80,00;-16,47;743,00;745,00
1 630,00;CA-2014-125682;10/05/2017 00:00;13/05/2017 00:00;First Class;RB-19645;OFF-PA-10001752;9,96;2,00;,00;4,88;1 124,00;626,00
1 632,00;US-2014-157385;11/05/2017 00:00;13/05/2017 00:00;First Class;SC-20095;OFF-EN-10003160;21,84;3,00;,00;10,48;883,00;670,00
1 634,00;US-2014-157385;11/05/2017 00:00;13/05/2017 00:00;First Class;SC-20095;FUR-CH-10000595;381,44;2,00;20,00;23,84;59,00;670,00
1 636,00;CA-2014-120544;11/05/2017 00:00;15/05/2017 00:00;Standard Class;SS-20140;FUR-FU-10001940;6,37;2,00;60,00;-2,55;205,00;714,00
1 638,00;CA-2014-120544;11/05/2017 00:00;15/05/2017 00:00;Standard Class;SS-20140;TEC-AC-10003709;5,54;7,00;20,00;1,66;1 569,00;714,00
1 640,00;CA-2014-159625;11/05/2017 00:00;16/05/2017 00:00;Standard Class;SM-20005;OFF-EN-10002621;23,47;3,00;20,00;8,80;873,00;700,00
1 642,00;CA-2014-139283;11/05/2017 00:00;15/05/2017 00:00;Standard Class;BT-11440;OFF-BI-10002049;14,67;3,00;,00;6,75;723,00;113,00
1 644,00;CA-2014-158540;12/05/2017 00:00;14/05/2017 00:00;First Class;VG-21790;FUR-FU-10001602;151,72;4,00;,00;27,31;191,00;779,00
1 646,00;CA-2014-127131;12/05/2017 00:00;18/05/2017 00:00;Standard Class;HR-14830;OFF-ST-10002344;485,88;6,00;,00;9,72;1 367,00;333,00
1 648,00;CA-2014-127131;12/05/2017 00:00;18/05/2017 00:00;Standard Class;HR-14830;OFF-ST-10000036;197,58;2,00;,00;53,35;1 291,00;333,00
1 650,00;CA-2014-102295;12/05/2017 00:00;14/05/2017 00:00;Second Class;EH-13990;FUR-CH-10001714;120,71;1,00;20,00;-18,11;74,00;260,00
1 652,00;CA-2014-105984;12/05/2017 00:00;12/05/2017 00:00;Same Day;MY-18295;FUR-CH-10000847;611,06;3,00;30,00;-34,92;63,00;550,00
1 654,00;CA-2014-153850;12/05/2017 00:00;17/05/2017 00:00;Standard Class;TH-21100;FUR-FU-10002960;35,17;7,00;20,00;9,67;243,00;750,00
1 656,00;CA-2014-100762;12/05/2017 00:00;17/05/2017 00:00;Standard Class;NG-18355;OFF-AR-10000380;151,92;4,00;,00;45,58;482,00;564,00
1 658,00;CA-2014-100762;12/05/2017 00:00;17/05/2017 00:00;Standard Class;NG-18355;OFF-PA-10001815;144,12;3,00;,00;69,18;1 131,00;564,00
1 660,00;CA-2014-122217;12/05/2017 00:00;17/05/2017 00:00;Standard Class;HP-14815;FUR-FU-10002045;111,15;5,00;,00;48,91;210,00;331,00
1 662,00;CA-2014-164721;13/05/2017 00:00;15/05/2017 00:00;Second Class;LW-16825;OFF-AP-10000240;320,88;6,00;,00;93,06;382,00;479,00
1 664,00;CA-2014-164721;13/05/2017 00:00;15/05/2017 00:00;Second Class;LW-16825;OFF-PA-10000575;26,76;4,00;,00;12,31;1 061,00;479,00
1 666,00;CA-2014-127446;13/05/2017 00:00;18/05/2017 00:00;Standard Class;MC-17590;OFF-LA-10001317;2,52;1,00;20,00;,88;963,00;490,00
1 668,00;CA-2014-127446;13/05/2017 00:00;18/05/2017 00:00;Standard Class;MC-17590;OFF-LA-10000248;5,90;2,00;20,00;1,99;948,00;490,00
1 670,00;CA-2014-127446;13/05/2017 00:00;18/05/2017 00:00;Standard Class;MC-17590;FUR-FU-10000221;6,10;3,00;60,00;-3,96;145,00;490,00
1 672,00;CA-2014-119151;13/05/2017 00:00;17/05/2017 00:00;Second Class;MP-18175;OFF-ST-10003470;1 117,92;4,00;,00;55,90;1 394,00;535,00
1 674,00;US-2014-107993;13/05/2017 00:00;18/05/2017 00:00;Standard Class;SE-20110;OFF-AR-10003179;51,02;7,00;20,00;8,29;572,00;684,00
